Rad,Vobs,errV,Vgas,Vdisk,Vbul,SBdisk,SBbul,g_obs,g_bar
2.5,206.0,75.0,0.0,122.77,171.6,669.71,11.84,5.501028397950434e-10,3.6489656110963584e-10
7.49,285.0,8.0,0.0,218.15,99.53,282.14,0.0,3.5144499042327905e-10,1.329587721011131e-10
12.54,291.0,7.0,0.0,234.07,76.92,106.66,0.0,2.188456387983567e-10,8.150033463351903e-11
17.45,274.0,5.0,0.0,221.55,65.21,40.36,0.0,1.394296538527618e-10,5.110744620411852e-11
22.47,266.0,4.0,23.41,205.25,57.46,19.71,0.0,1.0204921203401881e-10,3.4503360502721187e-11
27.48,255.0,2.0,35.47,190.15,51.96,8.34,0.0,7.668547064398727e-11,2.5032922317947806e-11
32.5,250.0,2.0,42.22,174.2,47.78,3.62,0.0,6.232267865308521e-11,1.8500759662834297e-11
37.51,242.0,2.0,45.59,160.68,44.48,1.58,0.0,5.059797343034996e-11,1.4145391269750594e-11
42.42,237.0,2.0,49.68,149.48,41.82,0.7,0.0,4.291167655299091e-11,1.135607894491562e-11
47.44,235.0,2.0,50.91,139.94,39.55,0.3,0.0,3.772597729512327e-11,9.207510056009655e-12
52.45,236.0,2.0,48.66,131.98,37.61,0.13,0.0,3.4413430568853416e-11,7.456149127103903e-12
57.47,242.0,2.0,50.7,125.25,35.93,0.06,0.0,3.3024708254261823e-11,6.3822807039186395e-12
62.48,246.0,2.0,51.01,119.5,34.46,0.03,0.0,3.1389084428816493e-11,5.48431831127831e-12
67.4,242.0,4.0,48.35,114.62,33.18,0.01,0.0,2.815919856635648e-11,4.653082718400265e-12
72.41,242.0,5.0,44.77,110.24,32.01,0.0,0.0,2.6210882245165404e-11,3.93764295968393e-12
